17.264	11.796	33.789
17.345	11.795	33.788
17.427	11.793	33.790
17.507	11.806	33.748
17.589	11.804	33.748
17.670	11.803	33.756
17.751	11.801	33.754
17.833	11.800	33.761
17.915	11.810	33.770
17.997	11.808	33.782
18.078	11.806	33.800
18.149	11.805	33.816
18.231	11.802	33.847
18.314	11.799	33.898
18.397	11.807	33.964
18.479	11.804	34.004
18.562	11.802	34.038
18.644	11.800	34.060
18.725	11.798	34.073
18.807	11.808	34.085
18.889	11.806	34.115
18.970	11.805	34.106
19.052	11.803	34.118
19.134	11.801	34.131
19.216	11.811	34.159
19.287	11.809	34.183
19.368	11.807	34.199
19.450	11.805	34.212
19.532	11.802	34.239
19.614	11.801	34.252
19.696	11.810	34.283
19.778	11.808	34.299
19.860	11.806	34.330
19.943	11.803	34.364
20.025	11.800	34.402
20.108	11.809	34.458
20.191	11.806	34.514
20.274	11.803	34.559
20.344	11.800	34.601
20.427	11.797	34.642
20.510	11.806	34.693
20.592	11.803	34.740
20.675	11.800	34.781
20.757	11.797	34.823
20.840	11.794	34.872
20.923	11.790	34.935
21.006	11.798	35.002
21.089	11.795	35.056
21.172	11.792	35.112
21.255	11.788	35.162
21.338	11.785	35.221
21.421	11.793	35.298
21.492	11.789	35.354
21.576	11.786	35.421
21.658	11.783	35.466
21.741	11.779	35.522
21.740	11.706	35.520
21.751	11.622	35.495
21.750	11.537	35.482
21.749	11.453	35.465
21.748	11.369	35.448
21.747	11.284	35.428
21.746	11.200	35.411
21.745	11.115	35.397
21.756	11.043	35.380
21.755	10.958	35.359
21.753	10.875	35.304
21.751	10.793	35.249
21.751	10.706	35.290
21.751	10.620	35.315
21.750	10.535	35.298
21.761	10.450	35.297
21.760	10.378	35.283
21.760	10.293	35.279
21.759	10.208	35.267
21.758	10.123	35.264
21.757	10.039	35.249
21.757	9.954	35.253
21.768	9.868	35.270
21.768	9.783	35.269
21.767	9.710	35.265
21.766	9.625	35.251
21.766	9.540	35.257
21.765	9.455	35.265
21.777	9.369	35.271
21.777	9.283	35.312
21.777	9.197	35.334
21.777	9.111	35.346
21.777	9.038	35.356
21.776	8.953	35.355
21.775	8.868	35.356
21.786	8.783	35.343
21.786	8.698	35.356
21.786	8.612	35.365
21.785	8.527	35.368
21.785	8.442	35.370
21.784	8.369	35.372
21.784	8.283	35.380
21.748	8.212	35.362
21.700	8.141	35.332
21.664	8.070	35.302
21.616	7.999	35.269
21.580	7.927	35.256
21.532	7.856	35.220
21.485	7.785	35.198
21.449	7.713	35.182
21.401	7.642	35.147
21.365	7.571	35.123
21.318	7.499	35.107
21.282	7.427	35.102
21.235	7.356	35.085
21.187	7.284	35.067
21.152	7.212	35.057
21.104	7.141	35.036
21.068	7.069	35.023
21.021	6.997	35.007
20.973	6.926	34.986
20.938	6.854	34.970
20.890	6.783	34.954
20.855	6.711	34.951
20.808	6.639	34.943
20.772	6.555	34.926
20.724	6.483	34.911
20.677	6.412	34.900
20.642	6.339	34.900
20.594	6.267	34.891
20.558	6.196	34.861
20.510	6.125	34.834
20.475	6.052	34.840
20.428	5.981	34.813
20.380	5.910	34.798
20.344	5.838	34.770
20.296	5.768	34.733
20.261	5.696	34.729
20.213	5.624	34.704
20.165	5.553	34.688
20.130	5.481	34.675
20.082	5.409	34.660
20.046	5.338	34.636
19.999	5.266	34.625
19.963	5.194	34.615
19.916	5.123	34.597
19.869	5.050	34.601
19.834	4.978	34.609
19.787	4.906	34.598
19.751	4.834	34.596
19.704	4.762	34.591
19.669	4.689	34.608
